date,ind,maxtp,ind.1,mintp,igmin,gmin,ind.2,rain,cbl,wdsp,ind.3,hm,ind.4,ddhm,ind.5,hg,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad
01-Apr-06,0,11.3,0,5, , ,0,1.7,990.9,10.7,0,25,0,170,0,36, , , , , , ,1403
02-Apr-06,0,12.8,0,4.2, , ,0,1,996.6,14.5,0,23,0,260,0,36, , , , , , ,1280
03-Apr-06,0,10.5,0,1.9, , ,0,0,1011.3,7,0,15,0,270,0,23, , , , , , ,1530
04-Apr-06,0,8.4,0,-1.5, , ,0,0,1015.4,5.6,0,12,0,40,0,23, , , , , , ,1651
05-Apr-06,0,10.2,0,-3, , ,0,0,1013.3,4.2,0,12,0,260,0,16, , , , , , ,1890
06-Apr-06,0,11.6,0,2.6, , ,0,2.1,1007.8,8.1,0,17,0,260,0,25, , , , , , ,1203
07-Apr-06,0,12.1,0,1.9, , ,0,3.3,1003.1,10.6,0,21,0,260,0,29, , , , , , ,1327
08-Apr-06,0,11,0,1.4, , ,0,0.6,1003.8,9.6,0,18,0,280,0,32, , , , , , ,1738
09-Apr-06,0,9.7,0,0.4, , ,0,0.7,1011.7,8.6,0,15,0,330,0,25, , , , , , ,1706
10-Apr-06,0,10.2,0,-2.4, , ,0,0,1015.7,5.6,0,11,0,260,0,16, , , , , , ,1902
11-Apr-06,0,12.9,0,5.2, , ,0,3.4,1006.9,12.7,0,21,0,260,0,33, , , , , , ,1585
12-Apr-06,0,12.8,0,4.9, , ,0,0.2,1005.7,11.4,0,19,0,260,0,26, , , , , , ,664
13-Apr-06,0,14.1,0,6.5, , ,0,2.2,1002.5,12,0,21,0,280,0,30, , , , , , ,1449
14-Apr-06,0,13.6,0,4.6, , ,0,0.5,1004.3,4.7,0,11,0,190,0,16, , , , , , ,1706
15-Apr-06,0,12.9,0,6.8, , ,0,0,1000.6,2.9,0,8,0,250,0,11, , , , , , ,786
16-Apr-06,0,12.7,0,6.3, , ,0,0,1004.7,7.6,0,14,0,270,0,20, , , , , , ,1006
17-Apr-06,0,13.5,0,6.4, , ,0,0.9,1006.8,12.2,0,19,0,260,0,26, , , , , , ,1547
18-Apr-06,0,13.7,0,6.4, , ,0,3.5,1004.2,7.8,0,14,0,250,0,21, , , , , , ,1306
19-Apr-06,0,14.2,0,6.4, , ,0,1.6,1002,2.5,0,10,0,280,0,15, , , , , , ,1719
20-Apr-06,0,12.7,0,6.5, , ,0,0.6,1001.9,2.8,0,10,0,140,0,15, , , , , , ,1170
21-Apr-06,0,15.9,0,5.5, , ,0,0,1009.5,4.5,0,10,0,320,0,16, , , , , , ,1549
22-Apr-06,0,16.4,0,3.6, , ,0,0.7,1010.3,6.8,0,15,0,200,0,21, , , , , , ,1173
23-Apr-06,0,14.4,0,4.5, , ,0,0,1009.3,5.2,0,11,0,280,0,19, , , , , , ,1896
24-Apr-06,0,12.5,0,0.6, , ,0,0.2,1006.4,10.3,0,22,0,180,0,31, , , , , , ,813
25-Apr-06,0,15.4,0,9.8, , ,0,0.6,1005.2,10.2,0,17,0,250,0,25, , , , , , ,2005
26-Apr-06,0,13.8,0,8.2, , ,0,0,1013.8,6.6,0,13,0,240,0,19, , , , , , ,867
27-Apr-06,0,16.5,0,5.3, , ,0,0,1020.9,5.9,0,10,0,300,0,17, , , , , , ,1902
28-Apr-06,0,16.4,0,4, , ,0,0,1022.6,6.7,0,11,0,340,0,19, , , , , , ,1974
29-Apr-06,0,13.2,0,7.3, , ,0,0,1016.1,5,0,8,0,330,0,14, , , , , , ,850
30-Apr-06,0,11.4,0,6.8, , ,0,3.4,1002.4,4.8,0,16,0,290,0,24, , , , , , ,586
01-May-06,0,12,0,5.4, , ,0,0,995.1,8.8,0,14,0,290,0,21, , , , , , ,1560
02-May-06,0,12,0,6.8, , ,0,7.5,990.3,14.4,0,23,0,170,0,35, , , , , , ,678
03-May-06,0,14.2,0,5.1, , ,0,0.3,999.6,13.1,0,24,0,180,0,35, , , , , , ,997
04-May-06,0,12.8,0,8.5, , ,0,8.6,1002.3,8.7,0,16,0,160,0,25, , , , , , ,360
05-May-06,0,14.4,0,4.6, , ,0,0.3,1007.2,11.3,0,19,0,150,0,27, , , , , , ,1732
06-May-06,0,14.3,0,8.9, , ,0,1.4,1008.2,12.5,0,20,0,160,0,28, , , , , , ,1289
07-May-06,0,15.4,0,6.4, , ,0,0,1008.4,5.5,0,12,0,110,0,17, , , , , , ,2117
08-May-06,0,12.3,0,7.1, , ,0,7.9,1005.8,2.3,0,8,0,330,0,12, , , , , , ,345
09-May-06,0,17.1,0,8.1, , ,0,0,1011.4,3,0,7,0,330,0,12, , , , , , ,1727
10-May-06,0,21.2,0,7.2, , ,0,0.1,1013.1,1.6,0,6,0,130,0,8, , , , , , ,1806
11-May-06,0,21,0,7.6, , ,0,0.3,1011.1,2.3,0,9,0,140,0,14, , , , , , ,1653
12-May-06,4, ,4, , , ,8, , , ,0,13,0,170,0,16, , , , , , , 
17-May-06,0,14.7,0,9.2, , ,0,9.5,998.1,11.3,0,21,0,180,0,32, , , , , , ,451
18-May-06,0,14,0,10.2, , ,0,6.7,988.2,13.9,0,25,0,190,0,38, , , , , , ,1324
19-May-06,0,15.2,0,10.4, , ,0,1.7,987.1,11.3,0,20,0,260,0,31, , , , , , ,1256
20-May-06,0,14.8,0,7.4, , ,0,0.1,985.5,6.3,0,12,0,320,0,21, , , , , , ,1281
21-May-06,0,14.5,0,7.3, , ,0,16.4,983.5,6.2,0,15,0,160,0,22, , , , , , ,710
22-May-06,0,12.3,0,3.4, , ,0,2,988.9,10.4,0,18,0,330,0,30, , , , , , ,1415
23-May-06,0,12.1,0,2.1, , ,0,1.6,1002.8,9,0,19,0,230,0,29, , , , , , ,1637
24-May-06,0,11.6,0,4.4, , ,0,0.8,1004.1,7,0,14,0,260,0,21, , , , , , ,1431
25-May-06,0,14.9,0,2.9, , ,0,1.7,1007,3.6,0,10,0,190,0,14, , , , , , ,1668
26-May-06,0,17.9,0,10.9, , ,0,4.1,1008.3,9.6,0,16,0,250,0,23, , , , , , ,1042
27-May-06,0,17.3,0,8.5, , ,0,1.1,1012.8,9.6,0,20,0,250,0,28, , , , , , ,1449
28-May-06,0,15,0,8, , ,0,0,1015.5,7.3,0,11,0,270,0,17, , , , , , ,1244
29-May-06,0,14.9,0,5, , ,0,0.8,1016.2,9.4,0,17,0,320,0,27, , , , , , ,2150
30-May-06,0,14.8,0,4.3, , ,0,0,1019.8,7.8,0,14,0,340,0,23, , , , , , ,2153
31-May-06,0,16.4,0,2.2, , ,0,0,1021.6,3.6,0,9,0,320,0,14, , , , , , ,2539
01-Jun-06,0,20.8,0,5.3, , ,0,0,1023.6,3,0,9,0,320,0,13, , , , , , ,2685
02-Jun-06,0,22.2,0,7.1, , ,0,0,1025.1,2.1,0,6,0,20,0,11, , , , , , ,2571
03-Jun-06,0,24.5,0,7.4, , ,0,0,1023.8,1.5,0,7,0,280,0,11, , , , , , ,2624
04-Jun-06,0,23,0,10.7, , ,0,0,1020.3,2.8,0,10,0,290,0,16, , , , , , ,2296
05-Jun-06,0,22.2,0,9, , ,0,0,1019.2,3.9,0,9,0,170,0,13, , , , , , ,2133
06-Jun-06,0,25,0,9.8, , ,0,0,1021.1,2,0,8,0,190,0,14, , , , , , ,2547
07-Jun-06,0,24.9,0,9.7, , ,0,0,1020.7,2.1,0,6,0,340,0,9, , , , , , ,2393
08-Jun-06,0,25,0,10.5, , ,0,0,1017.8,3,0,9,0,130,0,15, , , , , , ,2746
09-Jun-06,0,23.7,0,11.5, , ,0,0,1011.4,8.3,0,16,0,130,0,28, , , , , , ,2771
10-Jun-06,0,23.1,0,15.3, , ,0,0.2,1005.2,12.2,0,18,0,160,0,28, , , , , , ,2073
11-Jun-06,0,19.5,0,11.8, , ,0,0,1008.2,10.6,0,18,0,180,0,25, , , , , , ,2475
12-Jun-06,0,20.1,0,12.3, , ,0,0.6,1010.3,10,0,17,0,170,0,25, , , , , , ,2008
13-Jun-06,0,17.8,0,10.3, , ,0,0,1015.4,3.5,0,9,0,260,0,14, , , , , , ,1519
14-Jun-06,0,18.9,0,8.7, , ,0,0,1017.4,4.1,0,7,0,340,0,12, , , , , , ,2006
15-Jun-06,0,22.2,0,6.7, , ,0,0,1014.8,1.4,0,7,0,280,0,10, , , , , , ,1928
16-Jun-06,0,22.4,0,12.3, , ,0,0,1013.1,2,0,6,0,0,0,9, , , , , , ,1989
17-Jun-06,0,24,0,9.3, , ,0,0,1009.7,4,0,10,0,250,0,18, , , , , , ,2549
18-Jun-06,0,16.7,0,13.5, , ,0,7.2,1001.2,8.8,0,19,0,180,0,28, , , , , , ,817
19-Jun-06,0,17.5,0,11.3, , ,0,0.1,1001.2,7.4,0,12,0,280,0,20, , , , , , ,1230
20-Jun-06,0,16.5,0,10, , ,0,1.6,1000.1,10.8,0,23,0,190,0,33, , , , , , ,1078
21-Jun-06,4, ,4, , , ,8, , ,14.3,0,25,0,260,0,39, , , , , , , 
30-Jun-06,0,22.6,0,11.9, , ,0,7.7,1013.8,4.3,0,10,0,180,0,14, , , , , , ,2258
01-Jul-06,0,22.1,0,10.1, , ,0,0,1014.2,6.6,0,12,0,140,0,19, , , , , , ,2209
02-Jul-06,0,23,0,10.1, , ,0,3.8,1012.5,3.2,0,7,0,10,0,10, , , , , , ,1440
03-Jul-06,0,20.6,0,14.2, , ,0,0.4,1012,6.3,0,11,0,340,0,16, , , , , , ,1221
04-Jul-06,0,22.2,0,13.1, , ,0,0.7,1008.9,3.7,0,8,0,330,0,13, , , , , , ,1178
05-Jul-06,0,24.5,0,12.8, , ,0,0,1007.5,4,0,10,0,280,0,16, , , , , , ,1926
06-Jul-06,0,22.5,0,12.7, , ,0,0.1,1007.1,6.7,0,16,0,250,0,24, , , , , , ,1328
07-Jul-06,0,20,0,12.7, , ,0,0,1008.6,8.5,0,16,0,250,0,23, , , , , , ,1637
08-Jul-06,0,15.5,0,11.8, , ,0,9,1000.6,10.2,0,21,0,170,0,33, , , , , , ,740
09-Jul-06,0,19.3,0,10.9, , ,0,0.1,1000.5,11.6,0,24,0,270,0,33, , , , , , ,1756
10-Jul-06,0,21.3,0,8.6, , ,0,0,1010.9,7.1,0,17,0,260,0,25, , , , , , ,1751
11-Jul-06,0,21.1,0,9.3, , ,0,0,1015.4,7.4,0,13,0,230,0,20, , , , , , ,2133
12-Jul-06,0,18.9,0,10.8, , ,0,0,1017.7,6.4,0,11,0,270,0,16, , , , , , ,799
13-Jul-06,0,20.8,0,7.8, , ,0,0,1022.5,4.6,0,8,0,10,0,14, , , , , , ,2456
14-Jul-06,0,22.6,0,4.9, , ,0,0,1024.9,3.5,0,8,0,80,0,14, , , , , , ,2728
15-Jul-06,0,24.5,0,6.9, , ,0,0,1023.5,3,0,8,0,120,0,12, , , , , , ,2472
16-Jul-06,0,26.3,0,7.1, , ,0,0,1020.8,3.2,0,8,0,170,0,13, , , , , , ,2494
17-Jul-06,0,28.4,0,10.8, , ,0,0,1018.4,3.4,0,8,0,140,0,13, , , , , , ,2561
18-Jul-06,0,29.6,0,10.1, , ,0,0,1013.1,4.7,0,11,0,140,0,18, , , , , , ,2578
19-Jul-06,0,29.4,0,13, , ,0,0.1,1007.9,4.8,0,14,0,190,0,21, , , , , , ,2020
20-Jul-06,0,25.2,0,15.4, , ,0,0,1008.3,6.6,0,13,0,160,0,19, , , , , , ,1519
21-Jul-06,0,24.6,0,14.5, , ,0,0,1010.3,6.5,0,13,0,170,0,20, , , , , , ,1945
22-Jul-06,0,22.6,0,14.5, , ,0,0.5,1007.2,7.6,0,16,0,160,0,23, , , , , , ,1583
23-Jul-06,0,23,0,12.1, , ,0,0,1010.6,6.9,0,12,0,210,0,18, , , , , , ,1649
24-Jul-06,0,23.7,0,13.3, , ,0,0,1012.2,8,0,14,0,170,0,20, , , , , , ,2306
25-Jul-06,0,26,0,12.7, , ,0,0,1009.8,5.7,0,12,0,180,0,18, , , , , , ,2219
26-Jul-06,0,24.6,0,14.1, , ,0,0,1008.8,6.4,0,12,0,200,0,17, , , , , , ,1708
27-Jul-06,0,24.9,0,15.2, , ,0,0,1008.5,4.4,0,12,0,200,0,18, , , , , , ,1877
28-Jul-06,0,22.9,0,16.6, , ,0,0.3,1004.2,7.7,0,15,0,170,0,23, , , , , , ,1206
29-Jul-06,0,22.8,0,13.2, , ,0,5.4,996.2,10.9,0,19,0,170,0,28, , , , , , ,1204
30-Jul-06,0,20.9,0,10.7, , ,0,3.1,998.1,9.7,0,20,0,180,0,32, , , , , , ,1776
31-Jul-06,0,19.4,0,12.5, , ,0,6,997,10.1,0,16,0,220,0,25, , , , , , ,1243
01-Aug-06,0,20.5,0,12, , ,0,0,1001.7,10.3,0,18,0,290,0,26, , , , , , ,1720
02-Aug-06,0,19.9,0,10.2, , ,0,0,1007.8,8,0,15,0,320,0,25, , , , , , ,1607
03-Aug-06,0,21.6,0,12.7, , ,0,0,1012,7.4,0,12,0,280,0,20, , , , , , ,2183
04-Aug-06,0,22.7,0,13, , ,0,0.1,1013.7,4.6,0,12,0,260,0,16, , , , , , ,958
05-Aug-06,0,26.2,0,16.5, , ,0,0,1015,4.8,0,10,0,260,0,15, , , , , , ,1724
06-Aug-06,0,21.5,0,13.5, , ,0,5.9,1016,5.7,0,10,0,270,0,15, , , , , , ,607
07-Aug-06,0,20.6,0,9.7, , ,0,0,1019,6.2,0,11,0,350,0,19, , , , , , ,2119
08-Aug-06,0,22.2,0,6.5, , ,0,0.7,1016.7,5.3,0,12,0,310,0,19, , , , , , ,1424
09-Aug-06,0,19.1,0,11.4, , ,0,0,1014.8,9.2,0,16,0,290,0,26, , , , , , ,1649
10-Aug-06,0,19.2,0,12.1, , ,0,0,1013.5,8.9,0,15,0,290,0,24, , , , , , ,1023
11-Aug-06,0,18.5,0,11.2, , ,0,0,1012.2,8.9,0,13,0,310,0,23, , , , , , ,1049
12-Aug-06,0,18,0,10.9, , ,0,0.5,1013.7,8.6,0,15,0,330,0,22, , , , , , ,942
13-Aug-06,0,17.9,0,10.6, , ,0,0,1011.3,8.2,0,13,0,350,0,21, , , , , , ,1457
14-Aug-06,0,18.5,0,11.7, , ,0,0,1008.5,6.2,0,9,0,290,0,16, , , , , , ,1414
15-Aug-06,0,13.9,0,11.4, , ,0,8.2,999.5,4.8,0,11,0,170,0,14, , , , , , ,365
16-Aug-06,0,19.6,0,9.3, , ,0,0.1,993.3,5.1,0,11,0,50,0,17, , , , , , ,1182
17-Aug-06,0,20.1,0,11.6, , ,0,1,993.1,5.4,0,10,0,330,0,17, , , , , , ,1333
18-Aug-06,0,21.6,0,12.8, , ,0,2.1,995.4,4.4,0,9,0,180,0,14, , , , , , ,1190
19-Aug-06,0,17.9,0,13.5, , ,0,5,1000.8,8.4,0,15,0,270,0,21, , , , , , ,454
20-Aug-06,0,21,0,13.4, , ,0,0.1,1007.5,8.9,0,15,0,270,0,21, , , , , , ,1577
21-Aug-06,0,18.7,0,10.3, , ,0,0.1,1011.3,6,0,13,0,280,0,21, , , , , , ,1204
22-Aug-06,0,21.9,0,9.8, , ,0,0,1009.5,6.7,0,15,0,190,0,23, , , , , , ,1246
23-Aug-06,0,20,0,12.2, , ,0,0.7,1004.3,4.6,0,11,0,310,0,15, , , , , , ,1201
24-Aug-06,4, ,4, , , ,8, , , ,0,11,0,170,0,15, , , , , , , 
25-Aug-06,0,19,0,12.4, , ,0,5,1000.8,6.9,0,15,0,260,0,22, , , , , , ,647
26-Aug-06,0,19.8,0,13.8, , ,0,0.7,1004.6,8.8,0,15,0,290,0,22, , , , , , ,1044
27-Aug-06,0,19.1,0,10.2, , ,0,0,1006.5,7.4,0,16,0,270,0,23, , , , , , ,1265
28-Aug-06,0,18.4,0,10.2, , ,0,0.6,1004.9,9.7,0,20,0,260,0,29, , , , , , ,1648
29-Aug-06,0,18.2,0,9.8, , ,0,1,1007.2,8.3,0,15,0,280,0,26, , , , , , ,1660
30-Aug-06,0,17.2,0,6.6, , ,0,2,1009.7,7.3,0,15,0,170,0,22, , , , , , ,624
31-Aug-06,0,22,0,15.8, , ,0,1.6,1005.3,9.3,0,15,0,180,0,21, , , , , , ,892
01-Sep-06,0,20.4,0,13.5, , ,0,0.3,1001.4,9.4,0,20,0,250,0,26, , , , , , ,1551
02-Sep-06,0,19.9,0,13.2, , ,0,15.4,993.3,9.3,0,17,0,160,0,29, , , , , , ,738
03-Sep-06,0,19.7,0,14.2, , ,0,0.1,1001.8,10,0,18,0,270,0,25, , , , , , ,1297
04-Sep-06,0,17.8,0,13, , ,0,7.8,1013.3,5.3,0,11,0,170,0,15, , , , , , ,672
05-Sep-06,0,21.2,0,17, , ,0,0,1010.2,10,0,15,0,190,0,21, , , , , , ,985
06-Sep-06,0,19.2,0,11.4, , ,0,0.6,1010.3,7.4,0,15,0,270,0,20, , , , , , ,1261
07-Sep-06,0,18.9,0,7.7, , ,0,0,1018.5,5.6,0,11,0,350,0,18, , , , , , ,1324
08-Sep-06,0,18.8,0,3.7, , ,0,0,1020,5.1,0,12,0,140,0,21, , , , , , ,1664
09-Sep-06,0,19.9,0,7.9, , ,0,0,1014.2,8.4,0,14,0,140,0,21, , , , , , ,1461
10-Sep-06,0,19.8,0,13.2, , ,0,0,1010,7.3,0,13,0,160,0,18, , , , , , ,448
11-Sep-06,0,18.2,0,16.1, , ,0,7.2,1006.7,7.5,0,15,0,160,0,20, , , , , , ,291
12-Sep-06,0,19.6,0,15.4, , ,0,1.7,1001.3,8.7,0,15,0,170,0,23, , , , , , ,946
13-Sep-06,0,17.4,0,13.1, , ,0,6.2,995.5,10.1,0,19,0,160,0,27, , , , , , ,563
14-Sep-06,0,18.5,0,8.1, , ,0,0,999.9,3.6,0,10,0,260,0,14, , , , , , ,1604
15-Sep-06,0,19.1,0,4.7, , ,0,0,1006.6,2.1,0,6,0,10,0,9, , , , , , ,1570
16-Sep-06,0,19.1,0,4.9, , ,0,1.2,1004.8,5.8,0,13,0,160,0,18, , , , , , ,1173
17-Sep-06,0,20.3,0,12.1, , ,0,0.2,1003,5.7,0,12,0,250,0,16, , , , , , ,1351
18-Sep-06,0,18,0,9.4, , ,0,6.2,999.5,9.9,0,20,0,170,0,29, , , , , , ,689
19-Sep-06,0,18,0,9.7, , ,0,0,999.4,11.2,0,21,0,170,0,30, , , , , , ,1223
20-Sep-06,0,18,0,14.9, , ,0,19.4,991.2,16.6,0,23,0,170,0,35, , , , , , ,187
21-Sep-06,0,20.3,0,11.5, , ,0,1.4,980.6,17.1,0,30,0,150,0,48, , , , , , ,642
22-Sep-06,0,18.7,0,11.6, , ,0,1.9,990.7,10.1,0,17,0,150,0,26, , , , , , ,1116
23-Sep-06,0,17.9,0,13.6, , ,0,7,994.6,8.4,0,16,0,140,0,26, , , , , , ,538
24-Sep-06,0,19.2,0,12.8, , ,0,1.3,995.2,4.7,0,12,0,100,0,22, , , , , , ,952
25-Sep-06,0,18.6,0,9.6, , ,0,11.2,1002.9,4.6,0,14,0,250,0,17, , , , , , ,954
26-Sep-06,0,17.8,0,8.1, , ,0,0.1,1007.5,6.7,0,14,0,180,0,20, , , , , , ,943
27-Sep-06,0,17.9,0,14.1, , ,0,7.4,997.2,13,0,24,0,160,0,37, , , , , , ,317
28-Sep-06,0,16.5,0,9.9, , ,0,0,995,7.8,0,13,0,180,0,17, , , , , , ,651
29-Sep-06,0,17.8,0,9, , ,0,2.5,992.3,5.8,0,11,0,230,0,16, , , , , , ,1181
30-Sep-06,0,17.6,0,9.5, , ,0,17.6,990.2,8.3,0,17,0,160,0,25, , , , , , ,505
01-Oct-06,0,16.7,0,10.2, , ,0,4.1,989.2,5,0,11,0,260,0,14, , , , , , ,765
02-Oct-06,0,16,0,8.5, , ,0,1.2,994.4,6.8,0,13,0,290,0,19, , , , , , ,910
03-Oct-06,0,14.6,0,6.7, , ,0,0.1,999.7,6,0,12,0,290,0,19, , , , , , ,893
04-Oct-06,0,16.1,0,4.1, , ,0,1.5,1004.2,4.1,0,13,0,240,0,21, , , , , , ,821
05-Oct-06,0,17.5,0,8.9, , ,0,7.1,999.1,9.9,0,17,0,220,0,25, , , , , , ,333
06-Oct-06,0,15.9,0,8.5, , ,0,0.5,995,13.2,0,22,0,270,0,33, , , , , , ,703
07-Oct-06,0,14.9,0,6.8, , ,0,0,1005.4,8.7,0,16,0,220,0,21, , , , , , ,668
08-Oct-06,0,15.2,0,10.3, , ,0,10.3,999.6,8.5,0,15,0,150,0,23, , , , , , ,257
09-Oct-06,0,16.1,0,6.5, , ,0,2.1,1003,4.9,0,17,0,260,0,28, , , , , , ,1096
10-Oct-06,0,16,0,2.3, , ,0,5.5,1002.7,6.7,0,15,0,130,0,23, , , , , , ,1023
11-Oct-06,0,16.1,0,9.3, , ,0,16.2,997.6,8,0,13,0,230,0,18, , , , , , ,908
12-Oct-06,0,17.1,0,10.5, , ,0,0.8,1009.4,7.6,0,15,0,160,0,21, , , , , , ,879
13-Oct-06,0,17.9,0,12.9, , ,0,0.1,1018.7,8,0,15,0,170,0,20, , , , , , ,625
14-Oct-06,0,16.3,0,11.5, , ,0,0,1018.5,6.7,0,13,0,140,0,19, , , , , , ,765
15-Oct-06,0,15.9,0,8, , ,0,0,1016.8,5,0,10,0,80,0,18, , , , , , ,513
16-Oct-06,0,14.6,0,7, , ,0,0,1008.4,3.7,0,9,0,120,0,14, , , , , , ,226
17-Oct-06,0,15.4,0,11.9, , ,0,8.2,997.6,4.7,0,10,0,180,0,16, , , , , , ,118
18-Oct-06,0,15.6,0,12.1, , ,0,0.1,989.6,6.3,0,11,0,120,0,19, , , , , , ,331
19-Oct-06,0,15,0,8.1, , ,0,2.1,978.4,4.7,0,14,0,120,0,20, , , , , , ,161
20-Oct-06,0,14.4,0,8.1, , ,0,2.2,978.7,2.4,0,8,0,170,0,9, , , , , , ,248
21-Oct-06,0,15.2,0,9.8, , ,0,11.6,976.3,8.5,0,19,0,160,0,26, , , , , , ,572
22-Oct-06,0,14.3,0,9, , ,0,0,980.2,5.5,0,12,0,230,0,19, , , , , , ,519
23-Oct-06,0,11.1,0,4.3, , ,0,0.1,983.2,2.9,0,7,0,140,0,10, , , , , , ,486
24-Oct-06,0,14.6,0,5, , ,0,0,989.3,5.9,0,12,0,200,0,18, , , , , , ,831
25-Oct-06,0,15.3,0,7, , ,0,28.6,986.2,6.8,0,18,0,160,0,25, , , , , , ,61
26-Oct-06,0,14.6,0,6.5, , ,0,3,991.8,12.3,0,22,0,270,0,33, , , , , , ,824
27-Oct-06,0,14.3,0,6.3, , ,0,1.1,1007.8,7.1,0,13,0,180,0,18, , , , , , ,390
28-Oct-06,0,17.4,0,11.9, , ,0,0,1011.7,7.1,0,12,0,170,0,18, , , , , , ,142
29-Oct-06,0,14.1,0,6.9, , ,0,0.2,1014.8,4.9,0,11,0,140,0,15, , , , , , ,281
30-Oct-06,0,14.6,0,10.1, , ,0,0.3,1007.1,8.6,0,16,0,250,0,26, , , , , , ,177
31-Oct-06,0,12.6,0,5.2, , ,0,0.2,1009.3,10.7,0,19,0,270,0,29, , , , , , ,416
01-Nov-06,0,9.6,0,0.1, , ,0,0.4,1022.9,4.3,0,9,0,340,0,13, , , , , , ,644
02-Nov-06,0,10.3,0,-1.3, , ,0,0,1027.2,2.1,0,5,0,330,0,8, , , , , , ,635
03-Nov-06,0,10.5,0,-2.8, , ,0,0,1031.7,1.4,0,5,0,170,0,6, , , , , , ,627
04-Nov-06,0,11.8,0,-1.5, , ,0,0,1027.2,2.6,0,8,0,260,0,10, , , , , , ,655
05-Nov-06,0,11.5,0,0.9, , ,0,0,1023.8,2.9,0,6,0,180,0,9, , , , , , ,466
06-Nov-06,0,12.4,0,0.7, , ,0,0.4,1017.3,3.8,0,10,0,160,0,14, , , , , , ,636
07-Nov-06,0,13.4,0,8.8, , ,0,0,1010.2,4.7,0,10,0,190,0,13, , , , , , ,223
08-Nov-06,0,12.5,0,4.6, , ,0,2.7,1013,5.3,0,12,0,270,0,19, , , , , , ,122
09-Nov-06,0,11,0,0.3, , ,0,0.1,1023,2.5,0,6,0,170,0,8, , , , , , ,563
10-Nov-06,0,13.4,0,3, , ,0,3.5,1015.9,9,0,16,0,170,0,23, , , , , , ,73
11-Nov-06,0,11,0,5.5, , ,0,0.1,1013.5,11.7,0,21,0,260,0,30, , , , , , ,267
12-Nov-06,0,13.8,0,8.7, , ,0,0.2,1009.4,8.4,0,14,0,240,0,22, , , , , , ,203
13-Nov-06,0,13.7,0,9, , ,0,0.2,1000.2,11,0,21,0,260,0,30, , , , , , ,359
14-Nov-06,0,10.5,0,7.6, , ,0,0.2,996,5.8,0,10,0,220,0,15, , , , , , ,154
15-Nov-06,0,12.8,0,6.1, , ,0,38.6,983.7,5.2,0,16,0,160,0,25, , , , , , ,55
16-Nov-06,4, ,4, , , ,8, , , ,0,12,0,210,0,20, , , , , , , 
17-Nov-06,0,7.6,0,2.3, , ,0,6.9,983.6,6.7,0,12,0,190,0,18, , , , , , ,458
18-Nov-06,0,7.4,0,1.7, , ,0,0.7,995.9,7.3,0,17,0,230,0,27, , , , , , ,377
19-Nov-06,0,12.1,0,0.9, , ,0,11.1,995,13,0,29,0,180,0,45, , , , , , ,158
20-Nov-06,0,10.3,0,4.7, , ,0,1.4,991.5,9.2,0,16,0,250,0,23, , , , , , ,327
21-Nov-06,0,8.1,0,2.1, , ,0,0.7,991.1,10.4,0,17,0,270,0,24, , , , , , ,474
22-Nov-06,0,10.3,0,3.1, , ,0,11,978.8,6.5,0,12,0,140,0,18, , , , , , ,107
23-Nov-06,0,11.1,0,3.8, , ,0,1.1,970.1,14.3,0,24,0,230,0,34, , , , , , ,355
24-Nov-06,0,10.3,0,2.5, , ,0,6.8,972.6,5.9,0,12,0,160,0,17, , , , , , ,83
25-Nov-06,0,10,0,3.3, , ,0,0.2,980.3,6.6,0,11,0,160,0,18, , , , , , ,387
26-Nov-06,0,12.3,0,2, , ,0,7.4,989.7,11.4,0,26,0,150,0,44, , , , , , ,258
27-Nov-06,0,12.3,0,8.4, , ,0,7.7,988.7,16.7,0,26,0,180,0,42, , , , , , ,306
28-Nov-06,0,11,0,4.3, , ,0,3.4,998.1,7.9,0,14,0,200,0,21, , , , , , ,383
29-Nov-06,0,12.6,0,4.4, , ,0,0.8,1009.7,10.9,0,19,0,170,0,30, , , , , , ,240
30-Nov-06,0,13.2,0,11.1, , ,0,29.2,1003.3,22.2,0,29,0,170,0,45, , , , , , ,28
01-Dec-06,0,12.5,0,3.1, , ,0,1.9,998.4,11.5,0,23,0,180,0,34, , , , , , ,209
02-Dec-06,0,11.6,0,4.5, , ,0,14.3,983.5,15,0,29,0,170,0,46, , , , , , ,325
03-Dec-06,0,11.9,0,5.9, , ,0,7.6,973.7,22.9,0,36,0,220,0,54, , , , , , ,254
04-Dec-06,0,13.4,0,5.4, , ,0,6.8,980,12.4,0,21,0,210,0,31, , , , , , ,95
05-Dec-06,0,11.1,0,5.8, , ,0,6,976.8,12.9,0,20,0,220,0,31, , , , , , ,253
06-Dec-06,0,11,0,6.2, , ,0,3.6,984.8,13.5,0,20,0,160,0,33, , , , , , ,280
07-Dec-06,0,10.8,0,6.2, , ,0,7.5,971.3,19,0,32,0,230,0,47, , , , , , ,218
08-Dec-06,0,7.5,0,1.5, , ,0,0,985.3,8.9,0,15,0,270,0,22, , , , , , ,355
09-Dec-06,0,6.4,0,2, , ,0,0.1,1005.6,8,0,14,0,270,0,21, , , , , , ,353
10-Dec-06,0,12.9,0,3.4, , ,0,9.2,1004.4,13.9,0,19,0,190,0,28, , , , , , ,46
11-Dec-06,0,12.7,0,2.8, , ,0,5.5,1000.6,11.3,0,21,0,240,0,29, , , , , , ,287
